time_by_lasttime,time_diff,node,class
0.28371,10.00000,106,0
0.28384,10.00000,112,0
0.28370,10.00000,112,0
0.28419,10.00000,10,0
0.28370,10.00000,109,0
0.28364,10.00000,100,0
0.28364,10.00000,107,0
0.28364,10.00000,115,0
0.28370,10.00000,108,0
0.28364,10.00000,106,0
0.28363,10.00000,104,0
0.28363,10.00000,110,0
0.28362,10.00000,108,0
0.28358,10.00000,115,0
0.28357,10.00000,116,0
0.28304,10.00000,0,0
0.28301,10.00000,10,0
0.28295,10.00000,10,0
0.28285,10.00000,10,0
0.28365,10.00000,109,0
0.28365,10.00000,108,0
0.28365,10.00000,113,0
0.28365,10.00000,110,0
0.28366,10.00000,106,0
0.28367,10.00000,107,0
0.28367,10.00000,116,0
0.28367,10.00000,103,0
0.28369,10.00000,115,0
0.28369,10.00000,116,0
0.28293,10.00000,112,0
0.82798,10.00000,0,0
0.82786,10.00000,111,0
0.82799,10.00000,101,0
0.82798,10.00000,104,0
0.82775,10.00000,100,0
0.82794,10.00000,109,0
0.82784,10.00000,111,0
0.82783,10.00000,110,0
0.82783,10.00000,102,0
0.82782,10.00000,109,0
0.82782,10.00000,103,0
0.82792,10.00000,106,0
0.82780,10.00000,102,0
0.82796,10.00000,10,0
0.82780,10.00000,100,0
0.82777,10.00000,110,0
0.82777,10.00000,100,0
0.82776,10.00000,104,0
0.82776,10.00000,108,0
0.82772,10.00000,108,0
0.82793,10.00000,10,0
0.82793,10.00000,0,0
0.82780,10.00000,103,0
0.82781,10.00000,106,0
0.82792,10.00000,103,0
0.82792,10.00000,100,0
0.77601,10.00000,101,0
0.77601,10.00000,110,0
0.77598,10.00000,108,0
0.77597,10.00000,111,0
0.77594,10.00000,102,0
0.77594,10.00000,103,0
0.77591,10.00000,106,0
0.77603,10.00000,100,0
0.77602,10.00000,103,0
0.79088,10.00000,111,0
0.79097,10.00000,103,0
0.79097,10.00000,102,0
0.79097,10.00000,107,0
0.79096,10.00000,102,0
0.79096,10.00000,104,0
0.79094,10.00000,104,0
0.79094,10.00000,105,0
0.79093,10.00000,109,0
0.79098,10.00000,101,0
0.79093,10.00000,100,0
0.79097,10.00000,101,0
0.79097,10.00000,105,0
0.79044,10.00000,115,0
0.79090,10.00000,107,0
0.79100,10.00000,101,0
0.79101,10.00000,106,0
0.79101,10.00000,111,0
0.79103,10.00000,106,0
0.79106,10.00000,109,0
0.79089,10.00000,100,0
0.79106,10.00000,105,0
0.79107,10.00000,111,0
0.79107,10.00000,107,0
0.79107,10.00000,106,0
0.79120,10.00000,115,0
0.79044,10.00000,114,0
0.79099,10.00000,103,0
0.79099,10.00000,102,0
0.79092,10.00000,104,0
0.79090,10.00000,108,0
0.79093,10.00000,108,0
0.79091,10.00000,110,0
0.79089,10.00000,105,0
0.82044,10.00000,112,0
0.83081,10.00000,113,0
0.83085,10.00000,112,0
0.83079,10.00000,113,0
0.83090,10.00000,115,0
0.83081,10.00000,114,0
0.83091,10.00000,112,0
0.83092,10.00000,113,0
0.83099,10.00000,114,0
0.83093,10.00000,0,0
0.83089,10.00000,112,0
0.28852,10.00000,116,0
0.28844,10.00000,113,0
0.28845,10.00000,110,0
0.28846,10.00000,108,0
0.28848,10.00000,112,0
0.28851,10.00000,100,0
0.28852,10.00000,109,0
0.28857,10.00000,105,0
0.28853,10.00000,115,0
0.28854,10.00000,107,0
0.28854,10.00000,104,0
0.28856,10.00000,116,0
0.28843,10.00000,114,0
0.28857,10.00000,106,0
0.28860,10.00000,105,0
0.28862,10.00000,101,0
0.28853,10.00000,101,0
0.28843,10.00000,109,0
0.28858,10.00000,103,0
0.28842,10.00000,104,0
0.28729,10.00000,106,0
0.28730,10.00000,107,0
0.28730,10.00000,114,0
0.28730,10.00000,110,0
0.28730,10.00000,109,0
0.28732,10.00000,102,0
0.28733,10.00000,110,0
0.28733,10.00000,107,0
0.28734,10.00000,111,0
0.28737,10.00000,114,0
0.28737,10.00000,111,0
0.28751,10.00000,110,0
0.28763,10.00000,112,0
0.28773,10.00000,10,0
0.28774,10.00000,0,0
0.28775,10.00000,112,0
0.28834,10.00000,116,0
0.28836,10.00000,110,0
0.28841,10.00000,111,0
0.28841,10.00000,113,0
0.28842,10.00000,100,0
0.28842,10.00000,116,0
0.28841,10.00000,102,0
0.82732,10.00000,114,0
0.82732,10.00000,115,0
0.78158,10.00000,109,0
0.78135,10.00000,112,0
0.78149,10.00000,105,0
0.78150,10.00000,104,0
0.78153,10.00000,110,0
0.78155,10.00000,109,0
0.78165,10.00000,116,0
0.78155,10.00000,108,0
0.78156,10.00000,115,0
0.78156,10.00000,114,0
0.78157,10.00000,104,0
0.78157,10.00000,106,0
0.78157,10.00000,107,0
0.78158,10.00000,112,0
0.78156,10.00000,110,0
0.78162,10.00000,115,0
0.78158,10.00000,108,0
0.78160,10.00000,112,0
0.78160,10.00000,115,0
0.78163,10.00000,113,0
0.77553,10.00000,114,0
0.77516,10.00000,112,0
0.77520,10.00000,112,0
0.77523,10.00000,112,0
0.77529,10.00000,110,0
0.77531,10.00000,112,0
0.77538,10.00000,110,0
0.77553,10.00000,115,0
0.77556,10.00000,115,0
0.77543,10.00000,112,0
0.77576,10.00000,113,0
0.77576,10.00000,114,0
0.77571,10.00000,113,0
0.77556,10.00000,114,0
0.77544,10.00000,116,0
0.77555,10.00000,116,0
0.77069,10.00000,116,0
0.79172,10.00000,106,0
0.79170,10.00000,100,0
0.79173,10.00000,109,0
0.79194,10.00000,111,0
0.79058,10.00000,116,0
0.79382,10.00000,0,0
0.82455,10.00000,10,0
0.82432,10.00000,0,0
0.82443,10.00000,10,0
0.82447,10.00000,112,0
0.82450,10.00000,10,0
0.82450,10.00000,0,0
0.82451,10.00000,112,0
0.82461,10.00000,112,0
0.82483,10.00000,114,0
0.82500,10.00000,113,0
0.82501,10.00000,116,0
0.82503,10.00000,114,0
0.82429,10.00000,0,0
0.82557,10.00000,107,0
0.82570,10.00000,112,0
0.82572,10.00000,10,0
0.82573,10.00000,112,0
0.82558,10.00000,100,0
0.82414,10.00000,106,0
0.81535,10.00000,112,0
0.81537,10.00000,114,0
0.81538,10.00000,116,0
0.81966,10.00000,110,0
0.81548,10.00000,113,0
0.81571,10.00000,10,0
0.81588,10.00000,108,0
0.81588,10.00000,105,0
0.81589,10.00000,109,0
0.81592,10.00000,100,0
0.81593,10.00000,107,0
0.81967,10.00000,101,0
0.82313,10.00000,0,0
0.82322,10.00000,0,0
0.81961,10.00000,100,0
0.81969,10.00000,101,0
0.81965,10.00000,101,0
0.81963,10.00000,103,0
0.82284,10.00000,112,0
0.82297,10.00000,115,0
0.82303,10.00000,115,0
0.28530,10.00000,0,0
0.28521,10.00000,0,0
0.28523,10.00000,112,0
0.83026,10.00000,103,0
0.83027,10.00000,102,0
0.83028,10.00000,109,0
0.83028,10.00000,111,0
0.83034,10.00000,107,0
0.83037,10.00000,100,0
0.83040,10.00000,111,0
0.83028,10.00000,108,0
0.83018,10.00000,109,0
0.83020,10.00000,101,0
0.83017,10.00000,107,0
0.83016,10.00000,106,0
0.83013,10.00000,110,0
0.83012,10.00000,102,0
0.83011,10.00000,110,0
0.83011,10.00000,103,0
0.83025,10.00000,111,0
0.28722,10.00000,115,0
0.28724,10.00000,116,0
0.28722,10.00000,102,0
0.28716,10.00000,110,0
0.28721,10.00000,101,0
0.28721,10.00000,109,0
0.28721,10.00000,108,0
0.28720,10.00000,112,0
0.28720,10.00000,115,0
0.28719,10.00000,110,0
0.28717,10.00000,113,0
0.28716,10.00000,116,0
0.28715,10.00000,101,0
0.28714,10.00000,116,0
0.28714,10.00000,113,0
0.28712,10.00000,115,0
0.28721,10.00000,103,0
0.28724,10.00000,101,0
0.28720,10.00000,104,0
0.82747,10.00000,113,0
0.82722,10.00000,112,0
0.82720,10.00000,112,0
0.82726,10.00000,113,0
0.82664,10.00000,110,0
0.82668,10.00000,110,0
0.82673,10.00000,0,0
0.82673,10.00000,106,0
0.82674,10.00000,108,0
0.82674,10.00000,100,0
0.82663,10.00000,103,0
0.82675,10.00000,103,0
0.82676,10.00000,110,0
0.82676,10.00000,105,0
0.82676,10.00000,0,0
0.82678,10.00000,101,0
0.82674,10.00000,109,0
0.82661,10.00000,110,0
0.82664,10.00000,102,0
0.82613,10.00000,113,0
0.82614,10.00000,116,0
0.82625,10.00000,115,0
0.82626,10.00000,116,0
0.82639,10.00000,110,0
0.82651,10.00000,110,0
0.82651,10.00000,107,0
0.82653,10.00000,110,0
0.82654,10.00000,106,0
0.82660,10.00000,101,0
0.82655,10.00000,111,0
0.82655,10.00000,109,0
0.82654,10.00000,100,0
0.82655,10.00000,107,0
0.77389,10.00000,0,0
0.77390,10.00000,10,0
0.82390,10.00000,110,0
0.79332,10.00000,10,0
0.79337,10.00000,0,0
0.79423,10.00000,110,0
0.82507,10.00000,113,0
0.82401,10.00000,110,0
0.82609,10.00000,114,0
0.82609,10.00000,115,0
0.82604,10.00000,113,0
0.82603,10.00000,112,0
0.82506,10.00000,114,0
0.82601,10.00000,115,0
0.82507,10.00000,116,0
0.82506,10.00000,115,0
0.82601,10.00000,114,0
0.82504,10.00000,110,0
0.82597,10.00000,112,0
0.82601,10.00000,112,0
0.79553,10.00000,113,0
0.79552,10.00000,100,0
0.79585,10.00000,105,0
0.79585,10.00000,110,0
0.79470,10.00000,110,0
0.82168,10.00000,113,0
0.82241,10.00000,102,0
0.82167,10.00000,114,0
0.82230,10.00000,107,0
0.82171,10.00000,116,0
0.82233,10.00000,109,0
0.82239,10.00000,101,0
0.82220,10.00000,101,0
0.82225,10.00000,110,0
0.82181,10.00000,112,0
0.82181,10.00000,112,0
0.82222,10.00000,108,0
0.82223,10.00000,102,0
0.82223,10.00000,101,0
0.82223,10.00000,110,0
0.82222,10.00000,103,0
0.82229,10.00000,106,0
0.82219,10.00000,111,0
0.82237,10.00000,106,0
0.82241,10.00000,109,0
0.82244,10.00000,112,0
0.82245,10.00000,112,0
0.28652,10.00000,10,0
0.28542,10.00000,10,0
0.28642,10.00000,0,0
0.28643,10.00000,0,0
0.29156,10.00000,110,0
0.28939,10.00000,112,0
0.28925,10.00000,10,0
0.28929,10.00000,112,0
0.29166,10.00000,112,0
0.29161,10.00000,110,0
0.28495,10.00000,101,0
0.28495,10.00000,101,0
0.28496,10.00000,107,0
0.28495,10.00000,106,0
0.28501,10.00000,110,0
0.28499,10.00000,111,0
0.28497,10.00000,110,0
0.28502,10.00000,108,0
0.28499,10.00000,106,0
0.82686,10.00000,10,0
0.82688,10.00000,112,0
0.78084,10.00000,110,0
0.77113,10.00000,104,0
0.77080,10.00000,115,0
0.77109,10.00000,110,0
0.77112,10.00000,111,0
0.77112,10.00000,110,0
0.77113,10.00000,100,0
0.77115,10.00000,108,0
0.77115,10.00000,100,0
0.77125,10.00000,110,0
0.77128,10.00000,102,0
0.77118,10.00000,111,0
0.77456,10.00000,10,0
0.77456,10.00000,0,0
0.77470,10.00000,110,0
0.77473,10.00000,110,0
0.82349,10.00000,105,0
0.82346,10.00000,111,0
0.82365,10.00000,107,0
0.82344,10.00000,111,0
0.82355,10.00000,108,0
0.82354,10.00000,109,0
0.82346,10.00000,103,0
0.82359,10.00000,107,0
0.82333,10.00000,0,0
0.82351,10.00000,104,0
0.82343,10.00000,108,0
0.82335,10.00000,107,0
0.82337,10.00000,103,0
0.82337,10.00000,102,0
0.82343,10.00000,102,0
0.82343,10.00000,107,0
0.82353,10.00000,108,0
0.82333,10.00000,10,0
0.76960,10.00000,10,0
0.79587,10.00000,104,0
0.79591,10.00000,106,0
0.79590,10.00000,103,0
0.79588,10.00000,108,0
0.79587,10.00000,111,0
0.79584,10.00000,107,0
0.79583,10.00000,106,0
0.79576,90.00000,111,0
0.79576,10.00000,116,0
0.79567,10.00000,108,0
0.82022,10.00000,10,0
0.82018,10.00000,0,0
0.82013,10.00000,10,0
0.81985,10.00000,109,0
0.81980,10.00000,111,0
0.81982,10.00000,106,0
0.81982,10.00000,107,0
0.81983,10.00000,110,0
0.81985,10.00000,107,0
0.81987,10.00000,108,0
0.81987,10.00000,109,0
0.81980,10.00000,109,0
0.81991,10.00000,110,0
0.81991,10.00000,106,0
0.81995,10.00000,104,0
0.81976,10.00000,106,0
0.81998,10.00000,107,0
0.81999,10.00000,105,0
0.82000,10.00000,100,0
0.82004,10.00000,102,0
0.82004,10.00000,10,0
0.82004,10.00000,112,0
0.82010,10.00000,112,0
0.81994,10.00000,111,0
0.79706,10.00000,10,0
0.28609,10.00000,103,0
0.28612,10.00000,105,0
0.28612,10.00000,104,0
0.28617,10.00000,112,0
0.28594,10.00000,114,0
0.28618,10.00000,113,0
0.28638,10.00000,0,0
0.28607,10.00000,116,0
0.28595,10.00000,111,0
0.28617,10.00000,103,0
0.28606,10.00000,101,0
0.28619,10.00000,113,0
0.28604,10.00000,109,0
0.28597,10.00000,100,0
0.28599,10.00000,113,0
0.28597,10.00000,112,0
0.28599,10.00000,105,0
0.28599,10.00000,104,0
0.28599,10.00000,108,0
0.28604,10.00000,112,0
0.28599,10.00000,109,0
0.28599,10.00000,112,0
0.28596,10.00000,103,0
0.28600,10.00000,101,0
0.28600,10.00000,100,0
0.28601,10.00000,104,0
0.28597,10.00000,104,0
0.28591,10.00000,114,0
0.28604,10.00000,101,0
0.28591,10.00000,113,0
0.28604,10.00000,108,0
0.28603,10.00000,111,0
0.28602,10.00000,114,0
0.28602,10.00000,109,0
0.28601,10.00000,105,0
0.28601,10.00000,113,0
0.28594,10.00000,115,0
0.28593,10.00000,101,0
0.28602,10.00000,115,0
0.29142,10.00000,110,0
0.29146,10.00000,110,0
0.29144,10.00000,102,0
0.29144,10.00000,106,0
0.29174,10.00000,112,0
0.29140,10.00000,113,0
0.29134,10.00000,103,0
0.29135,10.00000,109,0
0.29135,10.00000,102,0
0.29134,10.00000,110,0
0.29134,10.00000,108,0
0.29133,10.00000,115,0
0.29132,10.00000,111,0
0.29138,10.00000,111,0
0.29246,10.00000,109,0
0.29258,10.00000,100,0
0.29254,10.00000,116,0
0.29299,10.00000,112,0
0.29292,10.00000,112,0
0.29246,10.00000,110,0
0.29287,10.00000,10,0
0.29282,10.00000,0,0
0.29266,10.00000,110,0
0.29260,10.00000,111,0
0.29250,10.00000,111,0
0.29250,10.00000,106,0
0.29251,10.00000,115,0
0.29252,10.00000,115,0
0.29252,10.00000,111,0
0.29255,10.00000,114,0
0.28491,10.00000,109,0
0.28491,10.00000,100,0
0.28489,10.00000,110,0
0.28490,10.00000,111,0
0.82718,10.00000,113,0
0.10426,7.00000,110,0
0.77620,10.00000,111,0
0.77621,10.00000,108,0
0.77623,10.00000,103,0
0.77623,10.00000,100,0
0.77625,10.00000,104,0
0.77625,10.00000,103,0
0.77606,10.00000,106,0
0.77668,10.00000,100,0
0.77655,10.00000,112,0
0.77606,10.00000,107,0
0.79795,10.00000,0,0
0.29130,10.00000,101,0
0.29124,10.00000,114,0
0.29120,10.00000,110,0
0.29120,10.00000,112,0
0.29118,10.00000,104,0
0.29121,10.00000,107,0
0.29118,10.00000,108,0
0.29124,10.00000,115,0
0.29121,10.00000,106,0
0.29123,10.00000,106,0
0.29120,10.00000,102,0
0.29124,10.00000,107,0
0.29117,10.00000,112,0
0.29116,10.00000,102,0
0.29116,10.00000,103,0
0.29115,10.00000,108,0
0.29130,10.00000,106,0
0.29126,10.00000,106,0
0.29114,10.00000,110,0
0.29113,10.00000,112,0
0.29118,10.00000,114,0
0.29127,10.00000,104,0
0.29130,10.00000,100,0
0.29118,10.00000,109,0
0.29245,10.00000,102,0
0.29244,10.00000,106,0
0.29242,10.00000,101,0
0.29241,10.00000,114,0
0.29241,10.00000,115,0
0.29130,10.00000,111,0
0.29241,10.00000,105,0
0.29244,10.00000,113,0
0.29245,10.00000,103,0
0.29239,10.00000,112,0
0.29236,10.00000,107,0
0.29236,10.00000,106,0
0.29235,10.00000,103,0
0.29235,10.00000,105,0
0.29189,10.00000,112,0
0.29132,10.00000,110,0
0.28481,10.00000,105,0
0.28481,10.00000,104,0
0.28480,10.00000,110,0
0.28483,10.00000,116,0
0.28484,10.00000,104,0
0.28479,10.00000,108,0
0.28480,10.00000,100,0
0.28482,10.00000,100,0
0.28479,10.00000,109,0
0.77195,10.00000,111,0
0.77157,10.00000,115,0
0.77697,10.00000,112,0
0.79503,10.00000,113,0
0.79502,10.00000,112,0
0.79429,10.00000,110,0
0.79499,10.00000,112,0
0.79514,10.00000,113,0
0.79545,10.00000,115,0
0.79513,10.00000,115,0
0.79512,10.00000,113,0
0.79509,10.00000,112,0
0.79506,10.00000,115,0
0.79513,10.00000,114,0
0.29368,10.00000,108,0
0.29365,10.00000,101,0
0.29366,10.00000,109,0
0.29366,10.00000,108,0
0.29368,10.00000,109,0
0.29370,10.00000,115,0
0.29381,10.00000,108,0
0.29371,10.00000,108,0
0.29371,10.00000,109,0
0.29376,10.00000,105,0
0.29379,10.00000,107,0
0.29380,10.00000,101,0
0.29381,10.00000,115,0
0.29370,10.00000,100,0
0.29365,10.00000,115,0
0.29365,10.00000,114,0
0.29362,10.00000,106,0
0.29358,10.00000,101,0
0.29356,10.00000,114,0
0.29364,10.00000,111,0
0.29360,10.00000,103,0
0.29361,10.00000,109,0
0.29359,10.00000,115,0
0.29363,10.00000,100,0
0.29361,10.00000,108,0
0.29363,10.00000,102,0
0.29363,10.00000,112,0
0.29364,10.00000,105,0
0.29364,10.00000,104,0
0.29363,10.00000,107,0
0.29360,10.00000,102,0
0.79833,10.00000,110,0
0.79841,10.00000,110,0
0.29054,10.00000,10,0
0.29047,10.00000,112,0
0.29045,10.00000,0,0
0.29022,10.00000,102,0
0.29042,10.00000,10,0
0.29033,10.00000,110,0
0.29064,10.00000,112,0
0.29021,10.00000,107,0
0.28997,10.00000,114,0
0.28999,10.00000,100,0
0.28999,10.00000,107,0
0.29001,10.00000,113,0
0.29002,10.00000,113,0
0.29005,10.00000,116,0
0.29008,10.00000,110,0
0.29008,10.00000,108,0
0.29013,10.00000,113,0
0.29023,10.00000,110,0
0.29019,10.00000,107,0
0.28996,10.00000,116,0
0.29004,10.00000,100,0
0.29014,10.00000,115,0
0.78022,10.00000,0,0
0.78015,10.00000,110,0
0.76736,10.00000,100,0
0.76733,10.00000,110,0
0.76733,10.00000,109,0
0.76733,10.00000,112,0
0.76736,10.00000,110,0
0.76736,10.00000,112,0
0.79630,10.00000,108,0
0.79630,10.00000,101,0
0.29406,10.00000,110,0
0.29405,10.00000,10,0
0.29384,10.00000,110,0
0.29384,10.00000,103,0
0.29411,10.00000,112,0
0.29408,10.00000,10,0
0.77950,10.00000,0,0
0.06820,2.00000,110,0
0.76745,10.00000,110,0
0.76713,10.00000,112,0
0.76714,10.00000,112,0
0.76758,10.00000,116,0
0.76902,10.00000,0,0
0.76951,10.00000,110,0
0.76905,10.00000,0,0
0.80467,10.00000,10,0
0.79909,10.00000,112,0
0.79951,10.00000,114,0
0.79924,10.00000,115,0
0.79923,10.00000,116,0
0.79920,10.00000,116,0
0.79916,10.00000,116,0
0.79895,10.00000,112,0
0.79893,10.00000,112,0
0.79958,10.00000,116,0
0.81430,10.00000,110,0
0.76781,10.00000,113,0
0.76794,10.00000,100,0
0.76793,10.00000,103,0
0.76796,10.00000,101,0
0.76805,10.00000,110,0
0.76826,10.00000,105,0
0.76810,10.00000,107,0
0.76805,10.00000,100,0
0.76796,10.00000,100,0
0.80706,10.00000,100,0
0.80708,10.00000,100,0
0.80709,10.00000,111,0
0.80515,10.00000,112,0
0.81424,10.00000,110,0
0.81443,10.00000,110,0
0.81502,10.00000,112,0
0.79996,10.00000,104,0
0.79963,10.00000,113,0
0.79995,10.00000,110,0
0.79969,10.00000,113,0
0.79976,10.00000,101,0
0.79978,10.00000,110,0
0.79978,10.00000,109,0
0.79986,10.00000,111,0
0.79991,10.00000,107,0
0.79965,10.00000,103,0
0.79988,10.00000,111,0
0.76528,10.00000,0,0
0.76531,10.00000,0,0
0.76540,10.00000,10,0
0.76621,10.00000,10,0
0.77748,10.00000,108,0
0.77747,10.00000,103,0
0.80618,10.00000,110,0
0.80616,10.00000,102,0
0.80622,10.00000,103,0
0.80622,10.00000,102,0
0.80623,10.00000,106,0
0.80655,10.00000,116,0
0.80703,10.00000,106,0
0.80659,10.00000,115,0
0.80667,10.00000,10,0
0.80683,10.00000,0,0
0.80691,10.00000,10,0
0.80703,10.00000,111,0
0.80616,10.00000,101,0
0.80656,10.00000,112,0
0.80615,10.00000,111,0
0.80568,10.00000,114,0
0.80527,10.00000,112,0
0.80614,10.00000,101,0
0.80556,10.00000,112,0
0.80560,10.00000,113,0
0.80562,10.00000,113,0
0.80563,10.00000,115,0
0.80563,10.00000,114,0
0.80565,10.00000,114,0
0.80614,10.00000,106,0
0.80568,10.00000,115,0
0.80570,10.00000,115,0
0.80607,10.00000,100,0
0.80607,10.00000,111,0
0.80609,10.00000,101,0
0.80611,10.00000,110,0
0.80567,10.00000,113,0
0.29715,10.00000,103,0
0.29716,10.00000,116,0
0.29716,10.00000,104,0
0.29717,10.00000,115,0
0.29717,10.00000,114,0
0.29718,10.00000,110,0
0.29724,10.00000,105,0
0.29719,10.00000,115,0
0.29719,10.00000,114,0
0.29715,10.00000,100,0
0.29724,10.00000,111,0
0.29723,10.00000,104,0
0.29732,10.00000,102,0
0.29721,10.00000,111,0
0.29715,10.00000,105,0
0.29713,10.00000,109,0
0.29713,10.00000,108,0
0.29715,10.00000,110,0
0.29713,10.00000,116,0
0.29713,10.00000,102,0
0.29713,10.00000,103,0
0.29713,10.00000,100,0
0.29710,10.00000,116,0
0.29710,10.00000,113,0
0.29682,10.00000,112,0
0.81386,10.00000,10,0
0.76661,10.00000,110,0
0.76698,10.00000,113,0
0.76695,10.00000,112,0
0.76700,10.00000,116,0
0.76703,10.00000,115,0
0.80729,10.00000,110,0
0.29500,10.00000,110,0
0.29501,10.00000,106,0
0.29501,10.00000,109,0
0.29502,10.00000,107,0
0.29509,10.00000,110,0
0.29496,10.00000,106,0
0.29495,10.00000,107,0
0.29479,10.00000,110,0
0.29495,10.00000,116,0
0.29481,10.00000,100,0
0.29481,10.00000,103,0
0.29517,10.00000,110,0
0.29496,10.00000,101,0
0.29497,10.00000,102,0
0.29488,10.00000,109,0
0.29490,10.00000,102,0
0.29483,10.00000,113,0
0.29479,10.00000,107,0
0.29481,10.00000,108,0
0.29481,10.00000,110,0
0.29483,10.00000,115,0
0.29483,10.00000,100,0
0.29483,10.00000,107,0
0.29484,10.00000,108,0
0.29485,10.00000,105,0
0.29485,10.00000,106,0
0.29486,10.00000,115,0
0.29486,10.00000,105,0
0.29486,10.00000,109,0
0.29486,10.00000,108,0
0.29488,10.00000,110,0
0.29488,10.00000,112,0
0.29490,10.00000,101,0
0.29517,10.00000,0,0
0.29479,10.00000,106,0
0.29478,10.00000,110,0
0.29478,10.00000,102,0
0.29479,10.00000,104,0
0.29494,10.00000,100,0
0.29491,10.00000,101,0
0.80383,10.00000,110,0
0.80392,10.00000,0,0
0.80392,10.00000,10,0
0.80394,10.00000,10,0
0.29656,10.00000,10,0
0.29650,10.00000,10,0
0.29642,10.00000,0,0
0.29641,10.00000,0,0
0.29639,10.00000,110,0
0.29637,10.00000,10,0
0.29633,10.00000,110,0
0.29618,10.00000,105,0
0.29618,10.00000,101,0
0.29617,10.00000,113,0
0.29617,10.00000,104,0
0.29617,10.00000,111,0
0.29599,10.00000,116,0
0.29599,10.00000,108,0
0.29656,10.00000,110,0
0.29599,10.00000,114,0
0.29598,10.00000,111,0
0.29597,10.00000,106,0
0.29597,10.00000,101,0
0.29595,10.00000,107,0
0.29595,10.00000,106,0
0.29595,10.00000,116,0
0.29593,10.00000,116,0
0.29540,10.00000,0,0
0.29599,10.00000,109,0
0.29658,10.00000,0,0
0.29658,10.00000,112,0
0.29834,10.00000,112,0
0.29833,10.00000,111,0
0.29837,10.00000,107,0
0.29829,10.00000,112,0
0.29839,10.00000,114,0
0.29844,10.00000,113,0
0.29887,10.00000,0,0
0.29883,10.00000,0,0
0.29847,10.00000,105,0
0.29846,10.00000,114,0
0.29836,10.00000,104,0
0.29836,10.00000,105,0
0.29837,10.00000,106,0
0.29844,10.00000,112,0
0.29832,10.00000,105,0
0.29832,10.00000,115,0
0.29836,10.00000,116,0
0.29831,10.00000,102,0
0.29831,10.00000,100,0
0.29831,10.00000,108,0
0.29830,10.00000,115,0
0.29834,10.00000,115,0
0.29830,10.00000,106,0
0.29834,10.00000,114,0
0.29830,10.00000,107,0
0.81352,10.00000,103,0
0.81352,10.00000,104,0
0.81350,10.00000,102,0
0.81347,10.00000,102,0
0.81346,10.00000,101,0
0.80334,10.00000,114,0
0.80335,10.00000,114,0
0.80333,10.00000,113,0
0.80323,10.00000,111,0
0.80324,10.00000,103,0
0.80017,10.00000,102,0
0.80088,10.00000,10,0
0.80093,10.00000,0,0
0.80101,10.00000,0,0
0.80164,10.00000,10,0
0.80233,10.00000,112,0
0.80256,10.00000,113,0
0.80271,10.00000,115,0
0.80304,10.00000,109,0
0.80306,10.00000,106,0
0.80324,10.00000,107,0
0.80308,10.00000,107,0
0.80308,10.00000,101,0
0.80310,10.00000,103,0
0.80311,10.00000,102,0
0.80312,10.00000,105,0
0.80313,10.00000,104,0
0.80317,10.00000,110,0
0.80323,10.00000,110,0
0.80308,10.00000,111,0
0.80786,10.00000,112,0
0.80789,10.00000,112,0
0.80793,10.00000,112,0
0.80881,10.00000,101,0
0.80877,10.00000,10,0
0.80872,10.00000,0,0
0.80884,10.00000,0,0
0.80858,10.00000,115,0
0.80869,10.00000,0,0
0.80848,10.00000,112,0
0.80848,10.00000,113,0
0.80849,10.00000,115,0
0.80849,10.00000,114,0
0.80878,10.00000,0,0
0.29601,10.00000,107,0
0.29527,10.00000,0,0
0.29601,10.00000,106,0
0.29602,10.00000,108,0
0.29762,10.00000,0,0
0.29603,10.00000,106,0
0.29760,10.00000,10,0
0.29758,10.00000,110,0
0.29756,10.00000,110,0
0.29753,10.00000,0,0
0.29741,10.00000,104,0
0.29740,10.00000,108,0
0.29739,10.00000,105,0
0.29737,10.00000,104,0
0.29737,10.00000,107,0
0.29735,10.00000,108,0
0.29734,10.00000,101,0
0.29602,10.00000,109,0
0.29612,10.00000,103,0
0.29610,10.00000,111,0
0.29610,10.00000,106,0
0.29615,10.00000,100,0
0.29608,10.00000,114,0
0.29606,10.00000,105,0
0.29604,10.00000,112,0
0.29603,10.00000,107,0
0.29611,10.00000,105,0
0.29615,10.00000,105,0
0.29614,10.00000,116,0
0.80740,10.00000,110,0
0.80779,10.00000,112,0
0.80886,10.00000,110,0
0.80886,10.00000,101,0
0.80895,10.00000,106,0
0.80892,10.00000,110,0
0.80892,10.00000,100,0
0.80889,10.00000,103,0
0.81003,10.00000,10,0
0.80990,10.00000,10,0
0.80909,10.00000,109,0
0.80903,10.00000,109,0
0.80901,10.00000,101,0
0.80898,10.00000,111,0
0.80895,10.00000,107,0
0.80889,10.00000,102,0
0.81106,10.00000,105,0
0.81127,10.00000,10,0
0.81103,10.00000,103,0
0.81123,10.00000,112,0
0.81095,10.00000,105,0
0.81123,10.00000,0,0
0.81118,10.00000,112,0
0.81116,10.00000,0,0
0.81114,10.00000,0,0
0.81103,10.00000,105,0
0.81109,10.00000,0,0
0.81096,10.00000,109,0
0.81108,10.00000,102,0
0.81106,10.00000,110,0
0.81096,10.00000,108,0
0.81109,10.00000,100,0
0.81101,10.00000,101,0
0.81092,10.00000,111,0
0.81095,10.00000,100,0
0.80840,10.00000,114,0
0.80840,10.00000,115,0
0.80838,10.00000,113,0
0.80835,10.00000,112,0
0.80830,10.00000,112,0
0.81102,10.00000,111,0
0.81034,10.00000,115,0
0.81034,10.00000,114,0
0.81036,10.00000,116,0
