time_by_lasttime,time_diff,node,class
0.43206,0.00000,114,0
0.43206,0.00000,103,0
0.43206,0.00000,115,0
0.43206,0.00000,107,0
0.43203,0.00000,104,0
0.43206,0.00000,110,0
0.43206,0.00000,100,0
0.43205,0.00000,112,0
0.43206,0.00000,112,0
0.43203,0.00000,104,0
0.43202,0.00000,113,0
0.43203,0.00000,105,0
0.43200,0.00000,110,0
0.43200,0.00000,114,0
0.43210,0.00000,100,0
0.43210,0.00000,105,0
0.43209,0.00000,102,0
0.43209,0.00000,104,0
0.43209,0.00000,111,0
0.43209,0.00000,109,0
0.43209,0.00000,107,0
0.43209,0.00000,101,0
0.43209,0.00000,108,0
0.43209,0.00000,110,0
0.43209,0.00000,103,0
0.43208,0.00000,100,0
0.43208,0.00000,105,0
0.43207,0.00000,103,0
0.43208,0.00000,102,0
0.43208,0.00000,109,0
0.43208,0.00000,111,0
0.43208,0.00000,106,0
0.43208,0.00000,101,0
0.43207,0.00000,107,0
0.43207,0.00000,108,0
0.43201,0.00000,100,0
0.43201,0.00000,116,0
0.43201,0.00000,105,0
0.43201,0.00000,107,0
0.43203,0.00000,111,0
0.43203,0.00000,114,0
0.43203,0.00000,102,0
0.43210,0.00000,106,0
0.43202,0.00000,108,0
0.43202,0.00000,101,0
0.43202,0.00000,100,0
0.43202,0.00000,109,0
0.43202,0.00000,112,0
0.43202,0.00000,107,0
0.43202,0.00000,108,0
0.43203,0.00000,116,0
0.43202,0.00000,116,0
0.43202,0.00000,109,0
0.43202,0.00000,104,0
0.43202,0.00000,108,0
0.43201,0.00000,115,0
0.43201,0.00000,111,0
0.43201,0.00000,114,0
0.43201,0.00000,113,0
0.43201,0.00000,102,0
0.43201,0.00000,109,0
0.43201,0.00000,101,0
0.43201,0.00000,112,0
0.43202,0.00000,100,0
0.43213,0.00000,100,0
0.43210,0.00000,109,0
0.43211,0.00000,102,0
0.43216,0.00000,111,0
0.43216,0.00000,106,0
0.43216,0.00000,110,0
0.43216,0.00000,107,0
0.43216,0.00000,105,0
0.43216,0.00000,103,0
0.43216,0.00000,101,0
0.43216,0.00000,100,0
0.43216,0.00000,102,0
0.43217,0.00000,104,0
0.43217,0.00000,111,0
0.43217,0.00000,108,0
0.43216,0.00000,109,0
0.43217,0.00000,109,0
0.43217,0.00000,110,0
0.43217,0.00000,105,0
0.43217,0.00000,107,0
0.43217,0.00000,103,0
0.43218,0.00000,101,0
0.43218,0.00000,100,0
0.43218,0.00000,102,0
0.43218,0.00000,104,0
0.43218,0.00000,109,0
0.43218,0.00000,108,0
0.43218,0.00000,111,0
0.43218,0.00000,106,0
0.43217,0.00000,106,0
0.43218,0.00000,110,0
0.43216,0.00000,108,0
0.43215,0.00000,104,0
0.43213,0.00000,103,0
0.43213,0.00000,108,0
0.43213,0.00000,101,0
0.43213,0.00000,104,0
0.43213,0.00000,102,0
0.43213,0.00000,111,0
0.43213,0.00000,109,0
0.43213,0.00000,106,0
0.43214,0.00000,110,0
0.43214,0.00000,107,0
0.43214,0.00000,105,0
0.43214,0.00000,103,0
0.43215,0.00000,102,0
0.43214,0.00000,100,0
0.43214,0.00000,101,0
0.43214,0.00000,102,0
0.43214,0.00000,104,0
0.43214,0.00000,111,0
0.43215,0.00000,109,0
0.43215,0.00000,106,0
0.43215,0.00000,105,0
0.43215,0.00000,110,0
0.43215,0.00000,107,0
0.43215,0.00000,103,0
0.43215,0.00000,101,0
0.43215,0.00000,100,0
0.43214,0.00000,108,0
0.43218,0.00000,105,0
0.43218,0.00000,103,0
0.43219,0.00000,107,0
0.43222,0.00000,102,0
0.43222,0.00000,111,0
0.43222,0.00000,104,0
0.43223,0.00000,110,0
0.43223,0.00000,106,0
0.43213,0.00000,110,0
0.43223,0.00000,107,0
0.43223,0.00000,101,0
0.43223,0.00000,100,0
0.43223,0.00000,104,0
0.43224,0.00000,108,0
0.43224,0.00000,109,0
0.43222,0.00000,101,0
0.43207,0.00000,116,0
0.43212,0.00000,106,0
0.43212,0.00000,111,0
0.43212,0.00000,104,0
0.43212,0.00000,102,0
0.43212,0.00000,109,0
0.43212,0.00000,101,0
0.43211,0.00000,108,0
0.43211,0.00000,107,0
0.43211,0.00000,103,0
0.43211,0.00000,110,0
0.43211,0.00000,100,0
0.43211,0.00000,105,0
0.43213,0.00000,105,0
0.43222,0.00000,100,0
0.43222,0.00000,105,0
0.43222,0.00000,103,0
0.43219,0.00000,102,0
0.43219,0.00000,100,0
0.43219,0.00000,101,0
0.43219,0.00000,111,0
0.43219,0.00000,104,0
0.43219,0.00000,109,0
0.43219,0.00000,108,0
0.43219,0.00000,106,0
0.43219,0.00000,110,0
0.43220,0.00000,105,0
0.43220,0.00000,107,0
0.43220,0.00000,103,0
0.43220,0.00000,100,0
0.43220,0.00000,101,0
0.43220,0.00000,102,0
0.43220,0.00000,111,0
0.43220,0.00000,110,0
0.43220,0.00000,106,0
0.43221,0.00000,105,0
0.43221,0.00000,107,0
0.43221,0.00000,103,0
0.43221,0.00000,102,0
0.43221,0.00000,104,0
0.43221,0.00000,108,0
0.43221,0.00000,109,0
0.43221,0.00000,111,0
0.43222,0.00000,110,0
0.43211,0.00000,104,0
0.43223,0.00000,105,0
0.43207,0.00000,110,0
0.26920,0.00000,112,0
0.26920,0.00000,0,0
0.26920,0.00000,110,0
0.44213,0.00000,112,0
0.44217,0.00000,112,0
0.44216,0.00000,112,0
0.44215,0.00000,112,0
0.43093,0.00000,111,0
0.43095,0.00000,107,0
0.43096,0.00000,0,0
0.43096,0.00000,104,0
0.43095,0.00000,111,0
0.43096,0.00000,102,0
0.43096,0.00000,101,0
0.43096,0.00000,100,0
0.43096,0.00000,109,0
0.43096,0.00000,108,0
0.43094,0.00000,110,0
0.43094,0.00000,105,0
0.43094,0.00000,104,0
0.43094,0.00000,107,0
0.43094,0.00000,0,0
0.43096,0.00000,10,0
0.43094,0.00000,102,0
0.43094,0.00000,101,0
0.43094,0.00000,100,0
0.43095,0.00000,10,0
0.43095,0.00000,103,0
0.43095,0.00000,108,0
0.43095,0.00000,109,0
0.43095,0.00000,110,0
0.43094,0.00000,103,0
0.43096,0.00000,111,0
0.43095,0.00000,105,0
0.43095,0.00000,106,0
0.34985,0.00000,112,0
0.34984,0.00000,0,0
0.34984,0.00000,10,0
0.34983,0.00000,112,0
0.34983,0.00000,0,0
0.34983,0.00000,10,0
0.61850,0.00000,0,0
0.61849,0.00000,0,0
0.61848,0.00000,0,0
0.61852,0.00000,0,0
0.34963,0.00000,110,0
0.34962,0.00000,0,0
0.34962,0.00000,10,0
0.34962,0.00000,110,0
0.34961,0.00000,0,0
0.34959,0.00000,10,0
0.34959,0.00000,110,0
0.34958,0.00000,0,0
0.34958,0.00000,10,0
0.34958,0.00000,110,0
0.34957,0.00000,0,0
0.34956,0.00000,110,0
0.34956,0.00000,0,0
0.34954,0.00000,110,0
0.34954,0.00000,110,0
0.34953,0.00000,110,0
0.34959,0.00000,0,0
0.34951,0.00000,110,0
0.44189,0.00000,110,0
0.61846,0.00000,10,0
0.61844,0.00000,0,0
0.61842,0.00000,10,0
0.61847,0.00000,0,0
0.61846,0.00000,0,0
0.61844,0.00000,10,0
0.61848,0.00000,10,0
0.61843,0.00000,10,0
0.61847,0.00000,10,0
0.72924,0.00000,108,0
0.72924,0.00000,100,0
0.72924,0.00000,111,0
0.72924,0.00000,103,0
0.72924,0.00000,105,0
0.72924,0.00000,109,0
0.72924,0.00000,104,0
0.72924,0.00000,106,0
0.72924,0.00000,110,0
0.72923,0.00000,107,0
0.72922,0.00000,103,0
0.72923,0.00000,106,0
0.72923,0.00000,104,0
0.72923,0.00000,105,0
0.72923,0.00000,110,0
0.72922,0.00000,111,0
0.72922,0.00000,107,0
0.72925,0.00000,102,0
0.72922,0.00000,103,0
0.72921,0.00000,105,0
0.72923,0.00000,102,0
0.72925,0.00000,107,0
0.72926,0.00000,109,0
0.72925,0.00000,100,0
0.72926,0.00000,101,0
0.72926,0.00000,106,0
0.72926,0.00000,108,0
0.72921,0.00000,110,0
0.72926,0.00000,111,0
0.72926,0.00000,100,0
0.72926,0.00000,107,0
0.72926,0.00000,102,0
0.72926,0.00000,106,0
0.72926,0.00000,103,0
0.72926,0.00000,103,0
0.72926,0.00000,104,0
0.72926,0.00000,106,0
0.72925,0.00000,103,0
0.72925,0.00000,105,0
0.72925,0.00000,105,0
0.72925,0.00000,110,0
0.72925,0.00000,110,0
0.72925,0.00000,109,0
0.72925,0.00000,108,0
0.72925,0.00000,111,0
0.72925,0.00000,101,0
0.72921,0.00000,106,0
0.72924,0.00000,101,0
0.72904,0.00000,116,0
0.72890,0.00000,114,0
0.72890,0.00000,112,0
0.72890,0.00000,116,0
0.72890,0.00000,113,0
0.72891,0.00000,115,0
0.72891,0.00000,114,0
0.72891,0.00000,112,0
0.72892,0.00000,116,0
0.72892,0.00000,113,0
0.72892,0.00000,115,0
0.72892,0.00000,114,0
0.72893,0.00000,112,0
0.72893,0.00000,116,0
0.72893,0.00000,113,0
0.72893,0.00000,114,0
0.72894,0.00000,115,0
0.72894,0.00000,112,0
0.72890,0.00000,115,0
0.72886,0.00000,115,0
0.72889,0.00000,113,0
0.72889,0.00000,112,0
0.72887,0.00000,114,0
0.72887,0.00000,112,0
0.72887,0.00000,116,0
0.72887,0.00000,113,0
0.72887,0.00000,115,0
0.72887,0.00000,112,0
0.72886,0.00000,113,0
0.72886,0.00000,112,0
0.72885,0.00000,114,0
0.72904,0.00000,113,0
0.72888,0.00000,114,0
0.72888,0.00000,112,0
0.72888,0.00000,116,0
0.72888,0.00000,113,0
0.72889,0.00000,115,0
0.72889,0.00000,112,0
0.72889,0.00000,114,0
0.72889,0.00000,116,0
0.72894,0.00000,113,0
0.72894,0.00000,116,0
0.72895,0.00000,115,0
0.72900,0.00000,112,0
0.72900,0.00000,113,0
0.72900,0.00000,115,0
0.72901,0.00000,116,0
0.72901,0.00000,114,0
0.72901,0.00000,112,0
0.72901,0.00000,113,0
0.72902,0.00000,114,0
0.72902,0.00000,116,0
0.72902,0.00000,112,0
0.72902,0.00000,113,0
0.72903,0.00000,115,0
0.72903,0.00000,114,0
0.72903,0.00000,116,0
0.72903,0.00000,113,0
0.72904,0.00000,115,0
0.72904,0.00000,114,0
0.72899,0.00000,114,0
0.72895,0.00000,114,0
0.72899,0.00000,115,0
0.72899,0.00000,112,0
0.72895,0.00000,112,0
0.72895,0.00000,116,0
0.72895,0.00000,113,0
0.72896,0.00000,115,0
0.72896,0.00000,114,0
0.72896,0.00000,112,0
0.72896,0.00000,116,0
0.72899,0.00000,113,0
0.72896,0.00000,113,0
0.72897,0.00000,114,0
0.72897,0.00000,116,0
0.72897,0.00000,112,0
0.72897,0.00000,113,0
0.72898,0.00000,115,0
0.72898,0.00000,114,0
0.72898,0.00000,116,0
0.72897,0.00000,115,0
0.72886,0.00000,112,0
0.38143,0.00000,0,0
0.38144,0.00000,10,0
0.38143,0.00000,10,0
0.38144,0.00000,0,0
0.20368,0.00000,0,0
0.20366,0.00000,0,0
0.20368,0.00000,10,0
0.20369,0.00000,0,0
0.20370,0.00000,0,0
0.20367,0.00000,10,0
0.44560,0.00000,110,0
0.44562,0.00000,110,0
0.44564,0.00000,110,0
0.44565,0.00000,110,0
0.44561,0.00000,110,0
0.44568,0.00000,110,0
0.44569,0.00000,110,0
0.44570,0.00000,110,0
0.44572,0.00000,110,0
0.44573,0.00000,110,0
0.44566,0.00000,110,0
0.65292,0.00000,102,0
0.65292,0.00000,107,0
0.65293,0.00000,108,0
0.65293,0.00000,109,0
0.65293,0.00000,104,0
0.65292,0.00000,105,0
0.65292,0.00000,110,0
0.65291,0.00000,103,0
0.65290,0.00000,109,0
0.65293,0.00000,102,0
0.65293,0.00000,103,0
0.65293,0.00000,101,0
0.65293,0.00000,100,0
0.65292,0.00000,100,0
0.65294,0.00000,103,0
0.65295,0.00000,100,0
0.65288,0.00000,110,0
0.65288,0.00000,100,0
0.65288,0.00000,106,0
0.65288,0.00000,111,0
0.65288,0.00000,103,0
0.65292,0.00000,101,0
0.65291,0.00000,105,0
0.65292,0.00000,103,0
0.65290,0.00000,108,0
0.65290,0.00000,107,0
0.65290,0.00000,102,0
0.65290,0.00000,105,0
0.65290,0.00000,110,0
0.65290,0.00000,101,0
0.65290,0.00000,100,0
0.65289,0.00000,111,0
0.65289,0.00000,103,0
0.65289,0.00000,104,0
0.65289,0.00000,107,0
0.65288,0.00000,102,0
0.65288,0.00000,105,0
0.65291,0.00000,111,0
0.65291,0.00000,101,0
0.65291,0.00000,100,0
0.65289,0.00000,108,0
0.65291,0.00000,102,0
0.65292,0.00000,104,0
0.65292,0.00000,109,0
0.65292,0.00000,106,0
0.65292,0.00000,111,0
0.65288,0.00000,104,0
0.65284,0.00000,111,0
0.65288,0.00000,109,0
0.65285,0.00000,109,0
0.65285,0.00000,102,0
0.65285,0.00000,105,0
0.65284,0.00000,110,0
0.65284,0.00000,103,0
0.65289,0.00000,109,0
0.65284,0.00000,104,0
0.65284,0.00000,109,0
0.65283,0.00000,102,0
0.65283,0.00000,110,0
0.65283,0.00000,103,0
0.65282,0.00000,104,0
0.65282,0.00000,110,0
0.65295,0.00000,102,0
0.65295,0.00000,101,0
0.65288,0.00000,108,0
0.65282,0.00000,103,0
0.65282,0.00000,111,0
0.65280,0.00000,110,0
0.65280,0.00000,111,0
0.65279,0.00000,111,0
0.65279,0.00000,103,0
0.65277,0.00000,103,0
0.65285,0.00000,104,0
0.65285,0.00000,103,0
0.65289,0.00000,106,0
0.65286,0.00000,105,0
0.65285,0.00000,111,0
0.65287,0.00000,110,0
0.65287,0.00000,101,0
0.65287,0.00000,105,0
0.65287,0.00000,103,0
0.65287,0.00000,106,0
0.65287,0.00000,102,0
0.65287,0.00000,109,0
0.65286,0.00000,104,0
0.65286,0.00000,108,0
0.65286,0.00000,101,0
0.65286,0.00000,102,0
0.65287,0.00000,111,0
0.43197,0.00000,114,0
0.43197,0.00000,113,0
0.43197,0.00000,101,0
0.43197,0.00000,115,0
0.43197,0.00000,102,0
0.43197,0.00000,106,0
0.43197,0.00000,105,0
0.43197,0.00000,110,0
0.43197,0.00000,104,0
0.43197,0.00000,108,0
0.43197,0.00000,111,0
0.43196,0.00000,107,0
0.43198,0.00000,112,0
0.43197,0.00000,109,0
0.43196,0.00000,100,0
0.43196,0.00000,103,0
0.43196,0.00000,105,0
0.43196,0.00000,106,0
0.43196,0.00000,110,0
0.43196,0.00000,111,0
0.43198,0.00000,100,0
0.43195,0.00000,116,0
0.43195,0.00000,113,0
0.43195,0.00000,112,0
0.43195,0.00000,114,0
0.43194,0.00000,106,0
0.43194,0.00000,112,0
0.43194,0.00000,114,0
0.43193,0.00000,115,0
0.43193,0.00000,113,0
0.43196,0.00000,112,0
0.43198,0.00000,113,0
0.43198,0.00000,110,0
0.43198,0.00000,116,0
0.43199,0.00000,116,0
0.43199,0.00000,107,0
0.43200,0.00000,103,0
0.43200,0.00000,101,0
0.43200,0.00000,112,0
0.43200,0.00000,102,0
0.43199,0.00000,103,0
0.43200,0.00000,109,0
0.43200,0.00000,111,0
0.43200,0.00000,105,0
0.43200,0.00000,108,0
0.43200,0.00000,113,0
0.43200,0.00000,104,0
0.43200,0.00000,115,0
0.43200,0.00000,110,0
0.43198,0.00000,115,0
0.43199,0.00000,106,0
0.43199,0.00000,100,0
0.43198,0.00000,114,0
0.43198,0.00000,103,0
0.43198,0.00000,106,0
0.43198,0.00000,101,0
0.43193,0.00000,116,0
0.43199,0.00000,112,0
0.43199,0.00000,114,0
0.43199,0.00000,109,0
0.43199,0.00000,111,0
0.43199,0.00000,105,0
0.43199,0.00000,108,0
0.43199,0.00000,104,0
0.43199,0.00000,113,0
0.43199,0.00000,115,0
0.43199,0.00000,102,0
0.43192,0.00000,112,0
0.43196,0.00000,115,0
0.43192,0.00000,115,0
0.43192,0.00000,114,0
0.43191,0.00000,114,0
0.43191,0.00000,113,0
0.43192,0.00000,113,0
0.43191,0.00000,116,0
0.43191,0.00000,112,0
0.74425,0.00000,0,0
0.74425,0.00000,10,0
0.74424,0.00000,0,0
0.74424,0.00000,10,0
0.74423,0.00000,0,0
0.74422,0.00000,10,0
0.74423,0.00000,110,0
0.74422,0.00000,110,0
0.43090,0.00000,104,0
0.43090,0.00000,0,0
0.43091,0.00000,103,0
0.43092,0.00000,100,0
0.43092,0.00000,108,0
0.43093,0.00000,109,0
0.43093,0.00000,102,0
0.43090,0.00000,101,0
0.43092,0.00000,106,0
0.43091,0.00000,102,0
0.43093,0.00000,100,0
0.43091,0.00000,110,0
0.43091,0.00000,105,0
0.43093,0.00000,104,0
0.43092,0.00000,0,0
0.43093,0.00000,0,0
0.43093,0.00000,101,0
0.43093,0.00000,10,0
0.43093,0.00000,107,0
0.43092,0.00000,109,0
0.43092,0.00000,111,0
0.43092,0.00000,105,0
0.43093,0.00000,110,0
0.43093,0.00000,103,0
0.43092,0.00000,10,0
0.43092,0.00000,102,0
0.43092,0.00000,101,0
0.43092,0.00000,104,0
0.43092,0.00000,107,0
0.43093,0.00000,108,0
0.43091,0.00000,100,0
0.43091,0.00000,109,0
0.57961,0.00000,0,0
0.72885,0.00000,112,0
0.72885,0.00000,113,0
0.72884,0.00000,112,0
0.72884,0.00000,114,0
0.72884,0.00000,116,0
0.72883,0.00000,113,0
0.72883,0.00000,116,0
0.72883,0.00000,112,0
0.72883,0.00000,114,0
0.72883,0.00000,116,0
0.72883,0.00000,112,0
0.72883,0.00000,115,0
0.72882,0.00000,112,0
0.72882,0.00000,113,0
0.72882,0.00000,112,0
0.72882,0.00000,115,0
0.72882,0.00000,114,0
0.72882,0.00000,116,0
0.72883,0.00000,115,0
0.43187,0.00000,114,0
0.43187,0.00000,112,0
0.43188,0.00000,113,0
0.43188,0.00000,114,0
0.43188,0.00000,112,0
0.43190,0.00000,115,0
0.43189,0.00000,115,0
0.43189,0.00000,113,0
0.43190,0.00000,116,0
0.43190,0.00000,114,0
0.43189,0.00000,116,0
0.43179,0.00000,116,0
0.43179,0.00000,116,0
0.43187,0.00000,114,0
0.43180,0.00000,113,0
0.43180,0.00000,112,0
0.43181,0.00000,115,0
0.43181,0.00000,114,0
0.43181,0.00000,116,0
0.43182,0.00000,113,0
0.43182,0.00000,112,0
0.43182,0.00000,115,0
0.43182,0.00000,116,0
0.43182,0.00000,114,0
0.43183,0.00000,116,0
0.43183,0.00000,113,0
0.43183,0.00000,115,0
0.43187,0.00000,113,0
0.43183,0.00000,112,0
0.43184,0.00000,113,0
0.43184,0.00000,114,0
0.43186,0.00000,112,0
0.43186,0.00000,115,0
0.43187,0.00000,115,0
0.43185,0.00000,114,0
0.43185,0.00000,112,0
0.43185,0.00000,115,0
0.43186,0.00000,113,0
0.61840,0.00000,10,0
0.61838,0.00000,10,0
0.61838,0.00000,10,0
0.61836,0.00000,10,0
0.61835,0.00000,10,0
0.61833,0.00000,10,0
0.61839,0.00000,10,0
0.65259,0.00000,103,0
0.65259,0.00000,112,0
0.72947,0.00000,100,0
0.72944,0.00000,109,0
0.72944,0.00000,108,0
0.72944,0.00000,111,0
0.72944,0.00000,104,0
0.72944,0.00000,103,0
0.72947,0.00000,108,0
0.72944,0.00000,106,0
0.72947,0.00000,109,0
0.72947,0.00000,111,0
0.72947,0.00000,105,0
0.72947,0.00000,104,0
0.72946,0.00000,107,0
0.72947,0.00000,102,0
0.72947,0.00000,110,0
0.72947,0.00000,106,0
0.72947,0.00000,107,0
0.72944,0.00000,100,0
0.72945,0.00000,101,0
0.72946,0.00000,102,0
0.72946,0.00000,105,0
0.72946,0.00000,110,0
0.72946,0.00000,100,0
0.72946,0.00000,101,0
0.72946,0.00000,106,0
0.72945,0.00000,105,0
0.72946,0.00000,111,0
0.72945,0.00000,108,0
0.72945,0.00000,104,0
0.72945,0.00000,103,0
0.72945,0.00000,107,0
0.72945,0.00000,110,0
0.72945,0.00000,102,0
0.72945,0.00000,109,0
0.72948,0.00000,104,0
0.72947,0.00000,101,0
0.72946,0.00000,103,0
0.72948,0.00000,108,0
0.72948,0.00000,109,0
0.72948,0.00000,101,0
0.72948,0.00000,100,0
0.72948,0.00000,102,0
0.72948,0.00000,103,0
0.55232,0.00000,112,0
0.74435,0.00000,10,0
0.74435,0.00000,0,0
0.74435,0.00000,110,0
0.74434,0.00000,0,0
0.74434,0.00000,10,0
0.74434,0.00000,110,0
0.74433,0.00000,0,0
0.74433,0.00000,10,0
0.51944,0.00000,112,0
0.51945,0.00000,112,0
0.51946,0.00000,112,0
0.44313,0.00000,110,0
0.44311,0.00000,110,0
0.44310,0.00000,110,0
0.44307,0.00000,110,0
0.22875,0.00000,113,0
0.22875,0.00000,103,0
0.22874,0.00000,102,0
0.22875,0.00000,100,0
0.22875,0.00000,109,0
0.22875,0.00000,107,0
0.22875,0.00000,105,0
0.22875,0.00000,115,0
0.22877,0.00000,112,0
0.22875,0.00000,104,0
0.22877,0.00000,108,0
0.22877,0.00000,111,0
0.22876,0.00000,115,0
0.22876,0.00000,100,0
0.22876,0.00000,107,0
0.22876,0.00000,114,0
0.22876,0.00000,109,0
0.22875,0.00000,106,0
0.22876,0.00000,113,0
0.22876,0.00000,102,0
0.22876,0.00000,101,0
0.22875,0.00000,110,0
0.22875,0.00000,108,0
0.22875,0.00000,112,0
0.22875,0.00000,110,0
0.22876,0.00000,106,0
0.22876,0.00000,103,0
0.22875,0.00000,111,0
0.72881,0.00000,113,0
0.72881,0.00000,112,0
0.34964,0.00000,10,0
0.34965,0.00000,10,0
0.34964,0.00000,110,0
0.34975,0.00000,10,0
0.34976,0.00000,110,0
0.34976,0.00000,0,0
0.34977,0.00000,10,0
0.34977,0.00000,110,0
0.34978,0.00000,0,0
0.34978,0.00000,10,0
0.34979,0.00000,110,0
0.34979,0.00000,0,0
0.34964,0.00000,0,0
0.34980,0.00000,110,0
0.34980,0.00000,0,0
0.34981,0.00000,112,0
0.34981,0.00000,0,0
0.34982,0.00000,112,0
0.34975,0.00000,0,0
0.34975,0.00000,110,0
0.34979,0.00000,10,0
0.34974,0.00000,110,0
0.34974,0.00000,10,0
0.34965,0.00000,110,0
0.34966,0.00000,10,0
0.34966,0.00000,0,0
0.34968,0.00000,10,0
0.34968,0.00000,0,0
0.34968,0.00000,110,0
0.34969,0.00000,10,0
0.34969,0.00000,0,0
0.34965,0.00000,0,0
0.34973,0.00000,10,0
0.34971,0.00000,10,0
0.34971,0.00000,110,0
0.34970,0.00000,0,0
0.34970,0.00000,10,0
0.34970,0.00000,110,0
0.34972,0.00000,110,0
0.51848,0.00000,0,0
0.51851,0.00000,10,0
0.51850,0.00000,10,0
0.51850,0.00000,0,0
0.51851,0.00000,0,0
0.51852,0.00000,10,0
0.51852,0.00000,0,0
0.51849,0.00000,0,0
0.65035,0.00000,10,0
0.44643,0.00000,0,0
0.44655,0.00000,10,0
0.44645,0.00000,10,0
0.44654,0.00000,0,0
0.44647,0.00000,10,0
0.44646,0.00000,0,0
0.44653,0.00000,0,0
0.44652,0.00000,0,0
0.44650,0.00000,10,0
0.44649,0.00000,0,0
0.44654,0.00000,10,0
0.44648,0.00000,10,0
0.44648,0.00000,10,0
0.44647,0.00000,0,0
0.44656,0.00000,0,0
0.44648,0.00000,0,0
0.43077,0.00000,101,0
0.43077,0.00000,113,0
0.43077,0.00000,116,0
0.43077,0.00000,107,0
0.43077,0.00000,115,0
0.43077,0.00000,114,0
0.43077,0.00000,104,0
0.43077,0.00000,106,0
0.43077,0.00000,100,0
0.43077,0.00000,103,0
0.43077,0.00000,110,0
0.43076,0.00000,115,0
0.43076,0.00000,103,0
0.43076,0.00000,111,0
0.43076,0.00000,112,0
0.43076,0.00000,116,0
0.43076,0.00000,100,0
0.43075,0.00000,113,0
0.43075,0.00000,112,0
0.43075,0.00000,116,0
0.43075,0.00000,114,0
0.43075,0.00000,106,0
0.43077,0.00000,112,0
0.43077,0.00000,109,0
0.43078,0.00000,102,0
0.43083,0.00000,102,0
0.43078,0.00000,108,0
0.43084,0.00000,102,0
0.43084,0.00000,101,0
0.43084,0.00000,108,0
0.43084,0.00000,114,0
0.43084,0.00000,107,0
0.43084,0.00000,115,0
0.43084,0.00000,100,0
0.43084,0.00000,113,0
0.43083,0.00000,106,0
0.43083,0.00000,105,0
0.43083,0.00000,0,0
0.43083,0.00000,10,0
0.43083,0.00000,112,0
0.43083,0.00000,111,0
0.43083,0.00000,107,0
0.43084,0.00000,111,0
0.43083,0.00000,101,0
0.43084,0.00000,112,0
0.43084,0.00000,110,0
0.43085,0.00000,102,0
0.43085,0.00000,111,0
0.43085,0.00000,101,0
0.43085,0.00000,104,0
0.43085,0.00000,109,0
0.43085,0.00000,108,0
0.43085,0.00000,116,0
0.43085,0.00000,114,0
0.43085,0.00000,103,0
0.43085,0.00000,107,0
0.43085,0.00000,115,0
0.43085,0.00000,105,0
0.43085,0.00000,113,0
0.43085,0.00000,106,0
0.43085,0.00000,0,0
0.43084,0.00000,10,0
0.43083,0.00000,108,0
0.43082,0.00000,116,0
0.43082,0.00000,104,0
0.43081,0.00000,0,0
0.43081,0.00000,110,0
0.43080,0.00000,109,0
0.43080,0.00000,112,0
0.43080,0.00000,111,0
0.43080,0.00000,102,0
0.43080,0.00000,107,0
0.43080,0.00000,101,0
0.43080,0.00000,116,0
0.43080,0.00000,103,0
0.43080,0.00000,103,0
0.43078,0.00000,111,0
0.43080,0.00000,115,0
0.43080,0.00000,104,0
0.43080,0.00000,105,0
0.43081,0.00000,113,0
0.43081,0.00000,100,0
0.43081,0.00000,110,0
0.43081,0.00000,115,0
0.43082,0.00000,104,0
0.43082,0.00000,108,0
0.43082,0.00000,113,0
0.43082,0.00000,0,0
0.43079,0.00000,106,0
0.43082,0.00000,111,0
0.43082,0.00000,112,0
0.43085,0.00000,112,0
0.43082,0.00000,102,0
0.43081,0.00000,109,0
0.43081,0.00000,105,0
0.43081,0.00000,116,0
0.43081,0.00000,107,0
0.43081,0.00000,100,0
0.43081,0.00000,114,0
0.43081,0.00000,104,0
0.43081,0.00000,101,0
0.43086,0.00000,0,0
0.43082,0.00000,108,0
0.43086,0.00000,10,0
0.43079,0.00000,106,0
0.43079,0.00000,110,0
0.43079,0.00000,0,0
0.43090,0.00000,110,0
0.43090,0.00000,105,0
0.43090,0.00000,106,0
0.43090,0.00000,108,0
0.43089,0.00000,109,0
0.43079,0.00000,113,0
0.43089,0.00000,111,0
0.43089,0.00000,102,0
0.43089,0.00000,100,0
0.43089,0.00000,104,0
0.43089,0.00000,101,0
0.43089,0.00000,116,0
0.43079,0.00000,108,0
0.43079,0.00000,109,0
0.43079,0.00000,103,0
0.43079,0.00000,111,0
0.43078,0.00000,106,0
0.43078,0.00000,109,0
0.43078,0.00000,110,0
0.43078,0.00000,113,0
0.43078,0.00000,105,0
0.43090,0.00000,107,0
0.43078,0.00000,100,0
0.43089,0.00000,107,0
0.43086,0.00000,10,0
0.43078,0.00000,115,0
0.43079,0.00000,101,0
0.43079,0.00000,107,0
0.43079,0.00000,116,0
0.43079,0.00000,102,0
0.43079,0.00000,112,0
0.43090,0.00000,103,0
0.43078,0.00000,114,0
0.43089,0.00000,105,0
0.43078,0.00000,104,0
0.43089,0.00000,103,0
0.43087,0.00000,112,0
0.43087,0.00000,109,0
0.43087,0.00000,111,0
0.43087,0.00000,100,0
0.43087,0.00000,102,0
0.43087,0.00000,104,0
0.43086,0.00000,101,0
0.43087,0.00000,106,0
0.43086,0.00000,116,0
0.43086,0.00000,107,0
0.43086,0.00000,115,0
0.43089,0.00000,113,0
0.43086,0.00000,103,0
0.43086,0.00000,110,0
0.43086,0.00000,105,0
0.43086,0.00000,113,0
0.43086,0.00000,114,0
0.43087,0.00000,113,0
0.43079,0.00000,100,0
